topic_id,global_score,topic_observations,dt,mt,maxm,minm,stdm,avgm,top_phrases,phrase_count_shown,num_dipoles,analyzer_rows,top_dipoles,top_labels,avg_pi,max_pi,sum_obs_in_analyzer,max_obs_in_analyzer,candidate_narrative,relevant_to_disinformation,notes
t881569,1.1777777777777774,106,30,0.3333333333333332,1.0,0.0,0.4188829943587624,0.4166666666666667,the mix | a mix | A mix | their mix | our mix | That mix | mix | mixes | that mix | a 'mix,10,30,30,D9_44 (1) | D10_44 (1) | D53_81 (1) | D10_11 (1) | D10_583 (1),Polarization1 (13) | Polarization0 (8) | Polarization4 (4) | Polarization7 (4) | Polarization6 (1),0.41666666666666674,1.0,106,5,,,
t549902,1.176470588235294,50,17,0.3999999999999999,1.0,0.0,0.4382595412767406,0.4163398692810457,her opening match | the opening game | their opening game | This opening match | the opening match | its opening match | his opening match | their opening match | their opening-round match | their opening bouts,10,17,17,D179_910 (1) | D133_910 (1) | D5_537 (1) | D5_360 (1) | D42_89 (1),Polarization1 (8) | Polarization0 (5) | Polarization4 (2) | Polarization9 (1) | Polarization5 (1),0.4163398692810457,1.0,50,6,,,
t43362,1.17037037037037,79,27,0.3999999999999999,1.0,0.0,0.4199731126713931,0.494238683127572,"both sexes | sex | Sex | the sexes | what sex | all sex | her sex | the sex | the ""sex | their sex",10,27,27,D6_38 (1) | D20_38 (1) | D9_14 (1) | D38_129 (1) | D19_910 (1),Polarization0 (9) | Polarization1 (8) | Polarization3 (4) | Polarization4 (2) | Polarization9 (2),0.494238683127572,1.0,79,6,,,
t77562,1.1666666666666667,14,4,0.3333333333333333,0.6666666666666667,0.0,0.3333333333333333,0.3333333333333333,the cheers | her cheer | cheer | cheers | your cheers | A cheer | some cheers | Cheer | the cheer | only cheers,10,4,4,D20_857 (1) | D112_910 (1) | D21_910 (1) | D10_41 (1),Polarization1 (2) | Polarization7 (2),0.33333333333333337,0.6666666666666667,14,4,,,
t681941,1.1666666666666667,14,3,0.25,0.4444444444444444,0.25,0.0916619901538117,0.3148148148148148,New Jersey | NJ | that jersey | this jersey | the jersey | his jersey | jersey | their jerseys | a jersey | 1 jersey,10,3,3,D7_911 (1) | D54_348 (1) | D51_54 (1),Polarization3 (2) | Polarization5 (1),0.3148148148148148,0.4444444444444444,14,6,,,
t714117,1.1666666666666667,7,3,0.5,1.0,0.0,0.408248290463863,0.5,62.24m. | 6.24m | 6.24m. | 2.24m | 74.24m | 2.27m | 6.23m | the 2.23m | 2.23m | 17.27m,10,3,3,D15_911 (1) | D14_105 (1) | D105_911 (1),Polarization0 (1) | Polarization6 (1) | Polarization1 (1),0.5,1.0,7,3,,,
t721761,1.1666666666666667,7,3,0.5,1.0,0.0,0.408248290463863,0.5,"the transgender | transgender | 'transgender | TRANSGENDER | no transgender | not transgender | a ""transgender"" person | trans | Trans | TRANS",10,3,3,D6_38 (1) | D184_698 (1) | D38_184 (1),Polarization6 (1) | Polarization0 (1) | Polarization1 (1),0.5,1.0,7,3,,,
t952046,1.1666666666666667,7,3,0.5,1.0,0.0,0.408248290463863,0.5,two men | the two men | The two men | two guys | Two other men | no two men | Two men | two gentlemen | two other guys | these other two guys,10,3,3,D51_910 (1) | D18_361 (1) | D51_54 (1),Polarization6 (1) | Polarization0 (1) | Polarization1 (1),0.5,1.0,7,3,,,
t486044,1.1666666666666663,10,4,0.4666666666666666,1.0,0.0,0.3811532208676424,0.4833333333333333,this article | articles | our articles | the article | This article | all articles | an article | The article | His articles | their articles,10,4,4,D6_908 (1) | D6_52 (1) | D355_908 (1) | D21_52 (1),Polarization1 (1) | Polarization7 (1) | Polarization0 (1) | Polarization3 (1),0.4833333333333333,1.0,10,4,,,
t324986,1.164772727272727,123,44,0.4166666666666666,1.0,0.0,0.4275439715006807,0.4469696969696969,advantage | the advantage | a 19-5 advantage | Her advantage | my advantage | a 76-63 advantage | her advantage | what advantages | an advantage | their advantage,10,44,44,D10_11 (1) | D5_7 (1) | D9_14 (1) | D11_49 (1) | D19_910 (1),Polarization1 (18) | Polarization0 (14) | Polarization6 (6) | Polarization4 (4) | Polarization7 (2),0.4469696969696969,1.0,123,5,,,
t836487,1.1587301587301584,73,21,0.3333333333333332,1.0,0.0,0.3607899224739878,0.3637566137566138,small margins | those small margins | a small margin | the smaller margins | far smaller margins | little margin | however small the margin | a slim margin | the narrow margin | a narrow margin,10,21,21,D68_911 (1) | D9_44 (1) | D64_355 (1) | D26_53 (1) | D11_49 (1),Polarization1 (8) | Polarization0 (3) | Polarization6 (3) | Polarization7 (2) | Polarization4 (2),0.3637566137566138,1.0,73,7,,,
t857920,1.15,23,10,0.5,1.0,0.0,0.4153311931459038,0.45,these last two weeks | the last two weeks | this last two weeks | the past weeks | the past week | the past few weeks | the last three weeks | the past 206 weeks | the past two weeks | the last six weeks,10,10,10,D9_44 (1) | D10_44 (1) | D8_32 (1) | D5_10 (1) | D170_910 (1),Polarization1 (4) | Polarization0 (3) | Polarization6 (3),0.45,1.0,23,3,,,
t982726,1.145833333333333,55,16,0.3333333333333332,1.0,0.0,0.3969283100678677,0.4375,her parents | my parents | parents | both my parents | a parent | his parents | the parent | the other parents | your parents | just parents,10,16,16,D32_45 (1) | D21_45 (1) | D8_32 (1) | D18_43 (1) | D14_105 (1),Polarization1 (6) | Polarization8 (4) | Polarization0 (3) | Polarization4 (3),0.4375,1.0,55,6,,,
t807519,1.1375,13,4,0.35,1.0,0.0,0.376662979332984,0.425,his late mother | her late mother | his late wife | her late father | Her late mother | His late wife | my late daughter | his late father | late father | only the latest woman,10,4,4,D24_87 (1) | D121_185 (1) | D30_97 (1) | D87_910 (1),Polarization1 (1) | Polarization2 (1) | Polarization0 (1) | Polarization6 (1),0.425,1.0,13,6,,,
t1039144,1.1363636363636365,25,11,0.5,1.0,0.0,0.4165977904505308,0.4090909090909091,mountains | mountain | the mountain | a mountain | the mountains | only mountains | The Mountains | the highest mountain | some huge mountain | smaller mountains,10,11,11,D19_52 (1) | D19_29 (1) | D52_428 (1) | D6_52 (1) | D6_19 (1),Polarization1 (5) | Polarization6 (3) | Polarization0 (3),0.4090909090909091,1.0,25,3,,,
t912632,1.133333333333333,51,15,0.3333333333333332,1.0,0.0,0.4499657051403686,0.4444444444444445,a song | songs | her songs | some songs | the song | This song | The song | Song | his song | my song,10,15,15,D6_38 (1) | D2_7 (1) | D72_911 (1) | D10_33 (1) | D6_72 (1),Polarization1 (7) | Polarization0 (5) | Polarization7 (2) | Polarization4 (1),0.4444444444444445,1.0,51,7,,,
t538146,1.125,9,2,0.25,0.5,0.0,0.25,0.25,"meat | no meat | All meat | the meat | The meat | Meat | more meat | red meat | raw meat | ""beef",10,2,2,D2_416 (1) | D21_910 (1),Polarization1 (1) | Polarization6 (1),0.25,0.5,9,7,,,
t482775,1.125,6,2,0.375,0.75,0.0,0.375,0.375,the competition arena | the Competition arena | the main competition arena | the competitive arena | The competition facilities | the competition area | the competition venues | Other competition venues | competition venues | other competition venues,10,2,2,D6_908 (1) | D908_910 (1),Polarization8 (1) | Polarization1 (1),0.375,0.75,6,3,,,
t1005626,1.1232413419913423,722,112,0.1742424242424243,1.0,0.0,0.3460361724291049,0.3220509430225043,success | his success | a success | all these successes | her success | the success | Her success | this success | their 2021 success | my success,10,112,112,D2_27 (1) | D19_93 (1) | D10_44 (1) | D10_11 (1) | D2_7 (1),Polarization1 (39) | Polarization4 (20) | Polarization2 (18) | Polarization0 (14) | Polarization7 (6),0.3220509430225043,1.0,722,29,,,
t94165,1.1228070175438596,48,19,0.4444444444444444,1.0,0.0,0.3804326174727849,0.3988304093567251,her absence | the absence | This absence | Her absence | his absence | absences | The absence | their absence | absence | an absence,10,19,19,D50_71 (1) | D11_49 (1) | D44_82 (1) | D47_71 (1) | D44_50 (1),Polarization1 (8) | Polarization0 (3) | Polarization8 (2) | Polarization5 (2) | Polarization7 (2),0.39883040935672515,1.0,48,5,,,
t621315,1.1217948717948718,70,26,0.4166666666666666,1.0,0.0,0.4724928643941123,0.5064102564102564,all the leaders | leaders | a leader | Leader | The leaders | the leader | the other leader | Our leaders | leader | their leader,10,26,26,D6_38 (1) | D19_910 (1) | D72_911 (1) | D19_880 (1) | D19_52 (1),Polarization0 (12) | Polarization1 (11) | Polarization4 (2) | Polarization6 (1),0.5064102564102564,1.0,70,4,,,
t240392,1.117073170731707,687,123,0.1999999999999999,1.0,0.0,0.3661574009334744,0.3542097627249531,the news | news | all the news | NEWS | The news | News | this news | other news | 69 News | our news,10,123,123,D2_27 (1) | D10_44 (1) | D32_68 (1) | D64_100 (1) | D50_71 (1),Polarization1 (47) | Polarization2 (15) | Polarization0 (14) | Polarization3 (11) | Polarization9 (8),0.35420976272495314,1.0,687,14,,,
t613895,1.1136363636363635,98,22,0.25,1.0,0.0,0.4285889737980152,0.3958874458874458,all information | the information | information | further information | all the information | What information | that information | No further information | All information | Your information,10,22,22,D134_880 (1) | D6_908 (1) | D189_880 (1) | D76_584 (1) | D5_7 (1),Polarization1 (11) | Polarization0 (6) | Polarization6 (4) | Polarization7 (1),0.39588744588744584,1.0,98,10,,,
t987229,1.1111111111111112,8,2,0.2777777777777778,0.5555555555555556,0.0,0.2777777777777778,0.2777777777777778,the sun | the Sun | Sun | The Sun | sun | The sun | SUN | no sun | a sunlight | the sunlight,10,2,2,D10_11 (1) | D25_54 (1),Polarization1 (1) | Polarization6 (1),0.2777777777777778,0.5555555555555556,8,5,,,
t945114,1.1083333333333332,76,20,0.2916666666666666,1.0,0.0,0.4213154778303432,0.4077380952380952,his girlfriend | girlfriend | GIRLFRIEND | a girlfriend | my girlfriend | His girlfriend | My girlfriend | And my girlfriend | her girlfriend | girlfriends,10,20,20,D16_842 (1) | D50_71 (1) | D9_14 (1) | D19_910 (1) | D14_16 (1),Polarization1 (9) | Polarization0 (5) | Polarization8 (2) | Polarization6 (2) | Polarization3 (1),0.40773809523809523,1.0,76,8,,,
t446661,1.1041666666666672,53,8,0.1666666666666667,1.0,0.0,0.3640089012081025,0.3660714285714286,an unconditional ceasefire | an immediate ceasefire | a declared ceasefire | the ceasefire | a ceasefire | such a ceasefire | Ceasefire | ceasefire | The ceasefire | an international truce,10,8,8,D19_93 (1) | D52_93 (1) | D19_448 (1) | D19_52 (1) | D19_29 (1),Polarization2 (3) | Polarization1 (2) | Polarization6 (1) | Polarization0 (1) | Polarization9 (1),0.3660714285714286,1.0,53,10,,,
t1000713,1.1041666666666667,53,12,0.25,1.0,0.0,0.3933154556292728,0.359006734006734,Brands | brands | the brand | The brand | my brand | brand | Its other brands | their brands | its brands | his brand,10,12,12,D6_38 (1) | D10_44 (1) | D54_59 (1) | D10_38 (1) | D206_590 (1),Polarization1 (6) | Polarization6 (3) | Polarization0 (2) | Polarization9 (1),0.359006734006734,1.0,53,11,,,
t882481,1.1041666666666663,53,16,0.3333333333333332,1.0,0.0,0.3809045186327077,0.4256944444444444,the talk | talks | talk | the talks | This talk | the talking | her talk | All the talk | Talk | talking,10,16,16,D68_911 (1) | D72_911 (1) | D18_64 (1) | D18_66 (1) | D18_43 (1),Polarization4 (5) | Polarization1 (5) | Polarization0 (4) | Polarization5 (1) | Polarization7 (1),0.42569444444444443,1.0,53,8,,,
t230403,1.1025641025641022,43,13,0.3333333333333332,1.0,0.0,0.4021780772066863,0.3634615384615384,the origins | the origin | origin | their origins | Origin | its origins | The origin | its origin | Its origins | origins,10,13,13,D6_38 (1) | D10_122 (1) | D97_355 (1) | D30_291 (1) | D30_38 (1),Polarization1 (6) | Polarization4 (3) | Polarization0 (3) | Polarization7 (1),0.36346153846153845,1.0,43,5,,,
t137899,1.1,33,15,0.5,1.0,0.0,0.4169998667732268,0.5333333333333333,popularity | the popularity | its popularity | his popularity | their popularity | more popularity | His popularity | The popularity | My popularity | his huge popularity,10,15,15,D122_910 (1) | D2_27 (1) | D10_44 (1) | D10_122 (1) | D18_591 (1),Polarization0 (5) | Polarization1 (5) | Polarization6 (3) | Polarization8 (2),0.5333333333333333,1.0,33,3,,,
t795220,1.0909090909090908,144,44,0.3333333333333332,1.0,0.0,0.4063200172370411,0.4198232323232323,a spotlight | the spotlight | that spotlight | spotlight | The spotlight | their spotlight | the spotlightstems | Spotlights | the spotlighting | a special spotlight,10,44,44,D2_27 (1) | D55_911 (1) | D97_355 (1) | D6_106 (1) | D97_102 (1),Polarization1 (18) | Polarization0 (10) | Polarization7 (5) | Polarization4 (4) | Polarization8 (3),0.4198232323232323,1.0,144,6,,,
t156391,1.0833333333333333,4,2,0.5416666666666666,0.6666666666666666,0.4166666666666666,0.125,0.5416666666666666,general manager | the general manager | the General Manager | a general manager | General Manager | (general manager | general manager UK | the deputy general manager | Managing Director | the Managing Director,10,2,2,D21_910 (1) | D903_910 (1),Polarization7 (1) | Polarization5 (1),0.5416666666666666,0.6666666666666666,4,2,,,
t781937,1.081349206349206,109,24,0.238095238095238,1.0,0.0,0.4363230127771877,0.4265873015873015,the business | this business | businesses | business | any business | how a business | Business | your business | their business | a business,10,24,24,D3_908 (1) | D182_910 (1) | D6_908 (1) | D52_93 (1) | D199_910 (1),Polarization1 (10) | Polarization0 (5) | Polarization9 (5) | Polarization2 (2) | Polarization4 (2),0.42658730158730157,1.0,109,9,,,
t245327,1.0766666666666664,102,18,0.1899999999999999,1.0,0.0,0.3879958170085048,0.356004921004921,this service | a few services | services | This service | Service | our services | a service | the service | service | other services,10,18,18,D94_103 (1) | D882_910 (1) | D1_911 (1) | D15_911 (1) | D43_125 (1),Polarization1 (9) | Polarization6 (3) | Polarization0 (2) | Polarization4 (1) | Polarization10 (1),0.356004921004921,1.0,102,11,,,
t520362,1.0763888888888886,155,48,0.3333333333333332,1.0,0.0,0.384167771348938,0.4194444444444443,the target | the targets | that target | a target | our target | The target | target | This target | 3 targets | the same target,10,48,48,D2_171 (1) | D32_68 (1) | D26_53 (1) | D8_53 (1) | D57_252 (1),Polarization1 (17) | Polarization0 (11) | Polarization4 (9) | Polarization6 (8) | Polarization7 (2),0.41944444444444434,1.0,155,11,,,
t817149,1.0714285714285714,45,14,0.3333333333333333,1.0,0.0,0.3271343467543642,0.3650793650793651,the conversation | that conversation | more conversations | The Conversation | conversations | conversation | these conversations | a conversation | Conversation | The conversation,10,14,14,D10_44 (1) | D8_51 (1) | D43_56 (1) | D51_910 (1) | D21_186 (1),Polarization1 (5) | Polarization4 (3) | Polarization7 (2) | Polarization6 (1) | Polarization0 (1),0.3650793650793651,1.0,45,4,,,
t878869,1.0666666666666664,44,11,0.2666666666666666,0.8333333333333333,0.0,0.2828039311305837,0.2762626262626262,"the artist | The artists | artists | artist | an artist | the ""artists | the artists | The artist | a few artists | some artists",10,11,11,D6_38 (1) | D20_38 (1) | D38_129 (1) | D21_111 (1) | D21_478 (1),Polarization1 (5) | Polarization6 (3) | Polarization4 (1) | Polarization9 (1) | Polarization3 (1),0.27626262626262627,0.8333333333333333,44,8,,,
t506744,1.064102564102564,83,26,0.3333333333333332,1.0,0.0,0.3981073732108779,0.4294871794871794,the finish | finish!They | its finishes | finish | a finish | a 1:44.89 finish | a 44.59 finish | that finish | the 49 finishes | a finishes,10,26,26,D9_44 (1) | D60_362 (1) | D19_181 (1) | D44_82 (1) | D19_910 (1),Polarization1 (9) | Polarization0 (7) | Polarization4 (7) | Polarization7 (2) | Polarization6 (1),0.4294871794871794,1.0,83,5,,,
t726109,1.0603720050441363,217,61,0.2980769230769231,1.0,0.0,0.4147601005980156,0.3942958225745111,the challenges | the challenge | that challenge | our challenges | challenge | The challenges | challenges | those challenges | any challenge | a challenge,10,61,61,D68_911 (1) | D9_44 (1) | D64_100 (1) | D9_24 (1) | D8_64 (1),Polarization1 (29) | Polarization0 (11) | Polarization7 (9) | Polarization9 (6) | Polarization4 (4),0.3942958225745111,1.0,217,10,,,
t669982,1.059523809523809,89,28,0.3333333333333332,1.0,0.0,0.4579853348016987,0.4761904761904761,its 6th medal | The sixth medal | the sixth medal | just the sixth medal | her sixth medal | six medals | sixth overall - medal | the seventh medal | a seventh medal | FOURTH medal,10,28,28,D10_44 (1) | D8_51 (1) | D10_11 (1) | D51_908 (1) | D19_910 (1),Polarization1 (12) | Polarization0 (11) | Polarization4 (3) | Polarization7 (2),0.47619047619047616,1.0,89,5,,,
t458154,1.0590520590520582,116,11,0.1004273504273503,0.7288888888888888,0.0,0.2628503386093406,0.3156190867955573,"tolerance | Tolerance | no tolerance | the tolerance | a tolerance | The ""tolerance | enough tolerance | as much tolerance",8,11,11,D6_38 (1) | D6_908 (1) | D45_90 (1) | D20_38 (1) | D38_187 (1),Polarization2 (5) | Polarization6 (3) | Polarization1 (1) | Polarization7 (1) | Polarization8 (1),0.31561908679555734,0.7288888888888888,116,16,,,
t301480,1.0588235294117645,108,34,0.3333333333333332,1.0,0.0,0.4214414929966115,0.4040499533146592,their expectations | the expectation | those expectations | expectations | My expectation | expectation | the expectations | their own expectations | no expectations | our expectations,10,34,34,D2_27 (1) | D24_87 (1) | D10_44 (1) | D133_910 (1) | D10_11 (1),Polarization1 (15) | Polarization0 (9) | Polarization4 (5) | Polarization7 (2) | Polarization3 (1),0.4040499533146592,1.0,108,7,,,
t493304,1.056547619047619,170,28,0.1740196078431372,1.0,0.0,0.441224859749453,0.4354709832651009,"a value | its values | So, the values | your own values | values | the values | value | The values | your value | the value",10,28,28,D6_38 (1) | D10_44 (1) | D20_38 (1) | D19_910 (1) | D72_911 (1),Polarization1 (10) | Polarization0 (8) | Polarization2 (5) | Polarization9 (3) | Polarization7 (1),0.4354709832651009,1.0,170,11,,,
t15445,1.0535714285714286,59,7,0.125,0.9523809523809524,0.0,0.3870621767436404,0.3174036281179138,colleagues | Their colleagues | Our colleagues | colleague | his colleagues | my colleague | my colleagues | a colleague | My colleagues | our colleagues,10,7,7,D6_38 (1) | D6_492 (1) | D6_72 (1) | D6_52 (1) | D558_559 (1),Polarization2 (3) | Polarization1 (2) | Polarization9 (1) | Polarization10 (1),0.31740362811791384,0.9523809523809524,59,15,,,
