article_index,title,publication_date,source,url,label,confidence,strong_hits,support_hits,all_hits_count,snippet
3673,Hungary boxing federation objects to boxer's Olympic quarterfinal bout with Algeria's Khelif,2024-08-03,www.rappler.com,https://www.rappler.com/sports/boxing/hungary-federation-objects-boxer-olympic-quarterfinal-algeria-imane-khelif-paris-2024,high_precision,high,"imane khelif, khelif","boxing, boxer, algeria, algerian, gender",7,"SUMMARY

This is AI generated summarization, which may have errors. For context, always refer to the full article.

EMBROILED. Imane Khelif of Algeria during her fight with Angela Carini of Italy.

Isabel Infantes/Reuters

PARIS, France – The Hungarian Boxing Federation has contacted the country’s Olympic Committee (MOB) and the International Olympic Committee to object to L..."
4013,Team GB disappoint in Paris despite Keely Hodgkinson and Bryony Page golds | The Independent,2024-12-12,www.independent.co.uk,https://www.independent.co.uk/sport/olympics/keely-hodgkinson-team-gb-charlotte-dujardin-paris-athens-b2663092.html,high_precision,high,"imane khelif, khelif","boxing, boxer, gender, male, female",7,"...h in the medals table behind the likes of hosts France and the Netherlands.

The final haul of 14 golds was the lowest sinceAthensin 2004, and disappointment was especially palpable across traditionally big ticket sports such as cycling, sailing and boxing, which failed to deliver on their lofty pre-Games expectations.

Nevertheless, inspiration came in plentiful supply, and no more high-profile than Hodgkinson, who belatedly emerged from a succession of major silver medals to see off her 800-me..."
4836,Five big moments of the 2024 Olympics | The Straits Times,2024-08-12,www.straitstimes.com,https://www.straitstimes.com/sport/five-big-moments-of-the-2024-olympics,high_precision,high,"imane khelif, khelif","boxer, algeria, algerian, eligibility, gender",7,"...itration for Sport ruled that Chiles should not have been upgraded from her initial fifth-place finish.

PHOTO: AFP

PublishedAug 12, 2024, 05:48 PM

UpdatedAug 12, 2024, 10:33 PM

PARIS–From a colourful, sometimes controversial, opening ceremony to boxers caught up in a gender row to respectful bows on the gymnastics podium, the 2024 Olympics served up many memorable moments. Here are five of the best.

Novak Djokovic stunned Carlos Alcaraz in a memorable men’s final to clinch tennis gold and b..."
6009,"Olympics schedule and results: Athletics, swimming, golf, tennis | Metro News",2024-08-04,metro.co.uk,https://metro.co.uk/2024/08/04/olympics-schedule-results-athletics-swimming-golf-tennis-21355222,high_precision,high,"imane khelif, khelif","boxing, olympic boxing, algeria, eligibility, gender",7,"...d behind Yared Nuguse and Steven Nessler of the United States, who finished first and second respectively.

Gourley, a three-time national champion, is the British indoor record holder for the 1500m.

Janjaem Suwannapheng says she is ‘not afraid’ of Imane Khelif ahead of their semi-final meeting in the women’s boxing at theParisOlympics.

The Thai fighter advanced from her 66kg quarter-final against Turkey’s Busenaz Surmeneli to set up a bout against Khelif.

It comes after Algeria’s Khelif was..."
6048,Olympian gets engaged to teammate just moments after winning gold | Metro News,2024-08-02,metro.co.uk,https://metro.co.uk/2024/08/02/olympian-gets-engaged-teammate-just-moments-winning-gold-21351776,high_precision,high,"imane khelif, khelif","boxing, boxer, olympic boxing, gender, gender test",7,"...is,check our sport page.

Follow Metro Sport for the latest news onFacebook,TwitterandInstagram.

ArrowMORE:‘Surreal!’ – Team GB star reacts after winning gold 12 years after his father did in same event

ArrowMORE:Lin Yu-ting becomes second Olympic boxer to win after failed gender test

ArrowMORE:Angela Carini issues apology to Imane Khelif after Olympic boxing controversy

Punchy analysis, transfer talk and more from Metro's football experts, sent straight to your inbox every week.

Let us kno..."
6598,Olympics medal table: Team GB unable to add to 14 golds on penultimate day | Other | Sport | Express.co.uk,2024-08-10,www.express.co.uk,https://www.express.co.uk/sport/othersport/1932646/olympics-medal-table-live-updates-Team-GB,high_precision,high,"imane khelif, khelif","boxing, boxer, algeria, algerian, gender",7,"...he table and Express Sport will bring you all the big wins throughout the final few days...

It's silver for GB in the taekwondo +80kg final.

Caden Cunningham beaten loses to Arian Salimi of Iran despite winning the first round.

Lin Yu-Ting haswon boxing gold.

One of two boxers caught up in a gender row in Paris alongside Imane Khelif, just like the Algerian last now, the Taiwanese boxer wins her weight category.

She beats Julia Szeremeta to win gold in the women's 57kg boxing.

It's a brill..."
6672,Olympic boxer at heart of gender row forced to shut down social media | Other | Sport | Express.co.uk,2024-08-04,www.express.co.uk,https://www.express.co.uk/sport/othersport/1931911/Olympics-Lin-Yu-Ting-gender-row,high_precision,high,"imane khelif, khelif","boxing, boxer, algeria, eligibility, gender",7,"The second boxer at the centre of theOlympicsgender row has been forced to shut down her social media accounts - after coming under a barrage of abuse.

Taiwan's Lin Yu-Ting has guaranteed herself a medal, after beating Bulgaria's Svetlana Staneva to book a pla..."
6689,Olympics news: Imane Khelif row takes fresh twist as Team GB win three gold medals | Other | Sport | Express.co.uk,2024-08-02,www.express.co.uk,https://www.express.co.uk/sport/othersport/1931130/Olympics-LIVE-Imane-Khelif-Team-GB-news-latest-results-medal-table-Paris-2024,high_precision,high,"imane khelif, khelif","boxer, algeria, algerian, gender, gender test",7,"...reaststroke.

He could still represent Team GB in the finals if they manage to qualify despite missing the heats.

Peaty could also compete in the men’s 4x100m medley relay on Saturday if he is deemed fit enough to take to the pool.



The only transgender boxer at the Olympics has called for fighters who fail gender tests to be banned.

It comes after Imane Khelif, who has XY chromosomes, sparked controversy in her 46-second win over Italian opponent Angela Carini.

Hergie Bacyadan, who identif..."
6716,Imane Khelif fires very blunt warning to Olympic rivals as opponent quits | Other | Sport | Express.co.uk,2024-08-01,www.express.co.uk,https://www.express.co.uk/sport/othersport/1930979/Imane-Khelif-Olympics-2024-boxing,high_precision,high,"imane khelif, khelif","boxing, algeria, algerian, eligibility, gender",7,"Imane Khelif has issued a defiant message to her rivals at theParis 2024 Olympicsafter forcing her opponent to quit just 46 seconds into their fight.

The 25-year-old is competing in the women's 66kg competition and made it through to the quarter-fin..."
6850,Italian Boxer Withdraws Early In Controversial Paris Olympic Match,2024-08-02,www.si.com,https://www.si.com/fannation/boxing/italian-boxer-withdraws-early-in-controversial-paris-olympic-match-01j49v8x32fd,high_precision,high,"imane khelif, khelif","boxing, boxer, algeria, eligibility, gender",7,"By Mohamed Bahaa

In a brief yet dramatic encounter at the Paris Olympics, Italy's Angela Carini withdrew from her bout against Algeria's Imane Khelif after just 46 seconds. Khelif, who was previously banned from the 2023 World Championships for failing a gender eligibility test, dominated the match, leading Carini to end the fight prematurely.

The Italian boxer signaled her..."
7240,"Paris Olympics day 14: Jess Hull claims silver in the 1500m run, Australia reaches 50 medals | SBS News",2024-08-11,www.sbs.com.au,https://www.sbs.com.au/news/article/paris-olympics-day-14/1r8qbxguz,high_precision,high,"imane khelif, khelif","boxing, boxer, women's boxing, olympic boxing, algeria",7,"...La Defense Arena on Saturday.

Not even five goals from their own brilliant top scorer Alice Williams was enough for the Stingers, who had been attempting to emulate the famous class of Sydney 2000, who won the inaugural women's tournament at home.

Boxer Lin Yu-ting of Taiwan has won Olympic gold in the women's featherweight division following Imane Khelif's lead a day earlier with a glittering response to the intense scrutiny faced by both fighters over misconceptions about their womanhood.

L..."
7321,Olympic Gold Medalist Imane Khelif Files Harassment Claim in Paris,2024-08-12,www.rollingstone.com,https://www.rollingstone.com/culture/culture-news/olympic-boxing-champion-imane-khelif-files-online-harassment-complaint-paris-1235078078,high_precision,high,"imane khelif, khelif","boxing, boxer, algeria, algerian, gender",7,"BySimon Vozick-Levinson

Three days ago, Algerian boxer Imane Khelifwon a gold medalin the women’s welterweight division of the 2024Olympics. It should have been a triumphant moment for an athlete who spent years training for this moment and won all four of her matches on the world’s bigges..."
7655,The most controversial moments in the 2024 Olympics | The Standard,2024-08-05,www.standard.co.uk,https://www.standard.co.uk/sport/sport-olympics/paris-olympics-2024-controversial-moments-cheating-china-seine-gender-b1174775.html,high_precision,high,"imane khelif, khelif","boxing, boxer, algeria, algerian, gender",7,"...similar technologies. Please click 'Allow and Continue' below to enable search. See our privacy policy for more information.

Sport|Olympics

PreviousOlympicgames have been no stranger to controversy and this year’s haven’t been any different.

Fromgenderdebates to questioned victories, here are some of the most talked about moments.

The most recent Olympics controversy involves Great Britain men’s swimmerAdam Peatyhitting out at swimmers “cheating”in the game as he questioned the legitimacy o..."
8741,Algerian boxer Imane Khelif makes history by qualifying for Paris Olympics final - Egypt Independent,2024-08-07,www.egyptindependent.com,https://www.egyptindependent.com/algerian-boxer-imane-khelif-makes-history-by-qualifing-for-paris-olympics-final,high_precision,high,"imane khelif, khelif","boxing, boxer, algeria, algerian, male",7,"Algerian boxerImane Khalifqualified on Tuesday evening for the final round of the Paris 2024 Olympics Games currently being held in France.

The 33rd edition of the Olympics Games began on July 26, and will end on August 11.

Khelif defeated the Thai..."
8817,"No scientific way to differentiate between men and women, Olympics official claims * WorldNetDaily * by Owen Klinsky, Daily Caller News Foundation",2024-08-10,www.wnd.com,https://www.wnd.com/2024/08/no-scientific-way-to-differentiate-between-men-and-women-olympics-official-claims,high_precision,high,"imane khelif, khelif","boxer, algeria, algerian, eligibility, sex",7,"ByOwen Klinsky, Daily Caller News Foundation

August 10, 2024





International Olympic Committee (IOC) President Thomas Bach suggested there is no scientific way to differentiate between men and women during a press conference on Friday.

Sex eligibility rules have been a point ofcontentionat the 2024 Paris Olympics, with Italian boxer Angela Carini withdrawing just 46 seconds into her fight with Algerian fighter Imane Khelif. Perhaps as a result, Bach was asked Friday if the committe..."
664,Muffin Man Mania: A sweet PR boost for the Olympics amid controversy,2024-08-05,www.bizcommunity.com,https://www.bizcommunity.com/article/muffin-man-mania-a-sweet-pr-boost-for-the-olympics-amid-controversy-927454a,high_precision,high,"imane khelif, khelif","boxer, female boxer, male, female",6,"..., making these muffins a must-try item for athletes and fans alike.

The viral story of Christiansen and his beloved muffins comes at a time when the Olympics have been mired in negative publicity. Recent controversies include the criticism faced by female boxer Imane Khelif, contrasted with the continued participation of convicted rapist Steven van de Velde.

Christiansen's lighthearted muffin mania offers a much-needed positive narrative, showcasing the fun and camaraderie that the Olympics ca..."
